event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,external-temperature,gps:fix-type-raw,gps:satellite-count,gps-time-to-fix,ground-speed,gt:activity-count,gt:sys-week,gt:tx-count,heading,height-above-ellipsoid,import-marked-outlier,location-error-text,lotek:crc-status,lotek:crc-status-text,mortality-status,tag-voltage,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29716004582,TRUE,2023-09-11 22:00:32,48.101902,-18.4679546,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,905,FALSE,,G,OK,0,4100,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31448133093,TRUE,2024-01-19 20:38:12,48.10194,-18.37731,,928,-126,4.0167966693E8,95,154,58,-18.37731,-18.37731,3,48.10194,48.10194,8,0,3,87,499,190,47,115,39,35,112,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
30036032356,TRUE,2023-10-15 21:09:04,48.10195,-18.58621,,900,-129,4.0167751677E8,273,447,58,-18.58621,-18.58621,2,48.10195,48.10195,5,0,3,69,316,1809,41,115,109,124,239,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30239427276,TRUE,2023-11-10 17:01:52,48.1019516,-18.4015484,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
29717519656,TRUE,2023-09-11 23:00:16,48.1019516,-18.4680824,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,887,FALSE,,G,OK,0,4100,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31500584046,TRUE,2024-01-24 15:00:16,48.1019516,-18.4681091,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,923,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31112496002,TRUE,2023-12-14 20:11:29,48.10199,-18.46705,,897,-128,4.0163372553E8,1081,336,48,-18.46705,-18.46705,1,48.10199,48.10199,4,0,3,7,245,1443,809,117,86,31,204,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31452713092,TRUE,2024-01-10 16:59:44,48.102005,-18.3973255,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31494811424,TRUE,2024-01-24 01:59:28,48.102005,-18.4681091,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,914,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31500584045,TRUE,2024-01-24 09:01:52,48.102005,-18.4681091,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,917,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
29983430844,TRUE,2023-10-08 21:28:04,48.10202,-18.46783,,902,-126,4.0163375184E8,95,150,50,-18.46783,-18.46783,3,48.10202,48.10202,11,0,3,87,635,139,64,116,2,189,74,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31108870141,TRUE,2023-12-14 22:00:32,48.1020279,-18.6065025,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,934,FALSE,,C,OK(corrected),0,4000,,gps,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
31112790753,TRUE,2023-12-14 22:00:32,48.1020279,-18.6065025,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,934,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
31494811425,TRUE,2024-01-24 02:59:12,48.1020813,-18.4680061,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,901,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
30024526171,TRUE,2023-10-11 22:00:32,48.1020813,-18.4682884,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,C,OK(corrected),0,4000,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
30036032455,TRUE,2023-10-11 22:00:32,48.1020813,-18.4682884,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31306067773,TRUE,2023-12-30 23:00:16,48.1021042,-18.4701824,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31318040405,TRUE,2023-12-30 23:00:16,48.1021042,-18.4701824,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31522646441,TRUE,2024-01-25 23:00:16,48.1021309,-18.5058174,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,C,OK(corrected),0,3700,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31523814923,TRUE,2024-01-25 23:00:16,48.1021309,-18.5058174,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31112496008,TRUE,2023-12-14 20:12:04,48.10217,-18.61138,,857,-129,4.0167749076E8,184,332,58,-18.61138,-18.61138,3,48.10217,48.10217,6,0,2,39,439,439,76,116,40,194,27,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
30041760936,TRUE,2023-10-16 14:14:15,48.10219,-18.55545,,883,-124,4.0163367711E8,390,578,58,-18.55545,-18.55545,2,48.10219,48.10219,5,0,3,77,307,2125,71,116,24,129,29,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245090,ANA140,Malagasy Pteropodid Telemetry
29858870446,TRUE,2023-09-25 20:01:04,48.1022606,-18.4662647,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
30124952136,TRUE,2023-10-28 19:47:43,48.10228,-18.58723,,898,-129,4.0167751907E8,109,255,58,-18.58723,-18.58723,3,48.10228,48.10228,7,0,3,62,503,193,61,114,82,13,84,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
29776274038,TRUE,2023-09-19 22:00:32,48.1022835,-18.4578953,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,913,FALSE,,G,OK,0,4100,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
29776274039,TRUE,2023-09-19 23:00:16,48.1022835,-18.4579201,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,904,FALSE,,G,OK,0,4100,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
30907701419,TRUE,2023-12-12 17:01:52,48.1023102,-18.622324,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,893,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
31283150160,TRUE,2023-12-28 15:02:24,48.1023369,-18.416729,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31408358422,TRUE,2024-01-11 19:01:20,48.1023369,-18.4874363,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
31112496006,TRUE,2023-12-14 18:21:17,48.10236,-18.61054,,850,-127,4.0167748849E8,103,173,50,-18.61054,-18.61054,3,48.10236,48.10236,9,0,3,78,635,165,63,116,17,206,192,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
29890495497,TRUE,2023-09-28 01:59:28,48.1023865,-18.5588093,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245090,ANA140,Malagasy Pteropodid Telemetry
30642694646,TRUE,2023-11-30 20:01:04,48.1024132,-18.4572296,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,988,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31404630737,TRUE,2024-01-12 17:29:23,48.10246,-18.39848,,926,-127,4.0167966114E8,115,202,58,-18.39848,-18.39848,3,48.10246,48.10246,6,0,2,69,375,184,71,115,63,185,237,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
30125494647,TRUE,2023-10-25 19:01:20,48.1024628,-18.4008064,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31448133096,TRUE,2024-01-19 18:34:35,48.10248,-18.3757,,934,-118,4.0167966765E8,292,532,58,-18.3757,-18.3757,2,48.10248,48.10248,7,1,3,75,371,2261,37,115,92,244,51,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
29751448080,TRUE,2023-09-15 20:51:25,48.10249,-18.46694,,895,-128,4.0163376016E8,347,283,58,-18.46694,-18.46694,2,48.10249,48.10249,11,0,3,78,684,1927,62,117,106,20,104,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31660302164,TRUE,2024-02-10 20:21:11,48.10254,-18.71925,,860,-131,4.0167750013E8,152,188,58,-18.71925,-18.71925,3,48.10254,48.10254,7,0,2,44,438,197,117,114,62,204,101,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
31653583810,TRUE,2024-02-09 06:00:20,48.10254,-18.72143,,844,-129,4.0167749079E8,254,187,58,-18.72143,-18.72143,2,48.10254,48.10254,9,0,3,116,625,381,168,114,63,136,172,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
30204101110,TRUE,2023-11-06 00:02:08,48.1025658,-18.4035454,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
29830411725,TRUE,2023-09-25 19:51:53,48.10258,-18.46057,,897,-131,4.0163374895E8,421,245,56,-18.46057,-18.46057,2,48.10258,48.10258,9,0,3,163,563,532,333,117,16,72,76,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
29727693484,TRUE,2023-09-13 20:01:04,48.1026192,-18.4643192,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,4100,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
29730678062,TRUE,2023-09-13 20:01:04,48.1026192,-18.4643192,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,C,OK(corrected),0,4100,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
29989113731,TRUE,2023-10-09 18:43:06,48.10265,-18.5879,,889,-123,4.0167752635E8,179,201,58,-18.5879,-18.5879,3,48.10265,48.10265,9,0,3,77,502,399,79,115,96,122,136,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
31420066748,TRUE,2024-01-04 17:59:28,48.1027451,-18.4635258,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31434061304,TRUE,2024-01-04 17:59:28,48.1027451,-18.4635258,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31263029601,TRUE,2023-12-25 23:02:24,48.1028214,-18.4006519,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,123,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
30346601012,TRUE,2023-11-27 06:04:19,48.10283,-18.4602,,896,-133,4.0163371569E8,721,504,56,-18.4602,-18.4602,1,48.10283,48.10283,6,0,2,161,308,1533,339,116,60,85,128,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31603919806,TRUE,2024-02-03 04:29:47,48.10283,-18.74718,,847,-128,4.0167751066E8,247,683,68,-18.74718,-18.74718,3,48.10283,48.10283,4,0,3,112,185,1276,47,114,33,106,123,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
29976793727,TRUE,2023-10-05 23:00:16,48.1028748,-18.3789177,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
29989113963,TRUE,2023-10-05 23:00:16,48.1028748,-18.3789177,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
29764690287,TRUE,2023-09-17 03:51:11,48.10294,-18.39497,,940,-127,4.0163376733E8,552,235,47,-18.39497,-18.39497,1,48.10294,48.10294,7,0,3,105,440,1646,185,116,77,187,50,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31675350445,TRUE,2024-02-12 20:30:22,48.10294,-18.72108,,844,-134,4.0167750121E8,114,288,68,-18.72108,-18.72108,3,48.10294,48.10294,4,0,2,149,196,162,79,116,98,43,2,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
30699108548,TRUE,2023-12-09 20:29:45,48.10295,-18.39994,,928,-130,4.0167966135E8,85,185,58,-18.39994,-18.39994,3,48.10295,48.10295,6,0,3,59,306,91,78,115,54,160,170,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31204490716,TRUE,2023-12-19 21:08:10,48.103,-18.39964,,927,-124,4.0167965995E8,108,270,58,-18.39964,-18.39964,3,48.103,48.103,6,0,3,75,315,385,30,115,78,18,103,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
29680393942,TRUE,2023-09-05 03:57:59,48.10307,-18.5491,,912,-123,4.0163373495E8,545,419,58,-18.5491,-18.5491,1,48.10307,48.10307,8,0,3,101,439,3343,88,115,61,179,195,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245090,ANA140,Malagasy Pteropodid Telemetry
31058689092,TRUE,2023-12-12 18:19:35,48.10309,-18.70505,,883,-122,4.0167748858E8,231,356,58,-18.70505,-18.70505,3,48.10309,48.10309,4,0,3,88,375,491,108,116,106,115,9,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
31253912157,TRUE,2023-12-30 14:00:37,48.10311,-18.54868,,890,-131,4.0167749486E8,316,293,58,-18.54868,-18.54868,2,48.10311,48.10311,4,0,3,93,376,813,122,116,42,87,176,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
29895760695,TRUE,2023-10-01 18:08:16,48.10316,-18.55694,,884,-121,4.0167751797E8,383,106,40,-18.55694,-18.55694,2,48.10316,48.10316,8,0,3,78,463,772,190,116,19,8,102,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
31258737892,TRUE,2023-12-24 17:01:52,48.1031799,-18.3996029,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,924,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
30290375314,TRUE,2023-11-15 16:59:44,48.1031799,-18.3996544,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,928,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31448133052,TRUE,2024-01-19 18:32:51,48.10322,-18.47442,,887,-120,4.016337359E8,351,692,58,-18.47442,-18.47442,2,48.10322,48.10322,4,0,3,77,246,2201,55,113,75,26,144,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
30329101990,TRUE,2023-11-18 17:01:52,48.1032333,-18.3995781,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,937,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31283150161,TRUE,2023-12-28 16:02:08,48.1032562,-18.3995781,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,941,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
30388746187,TRUE,2023-11-28 16:02:08,48.1032829,-18.3995781,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,942,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31106582043,TRUE,2023-12-06 18:01:36,48.1032829,-18.3995781,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,932,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31442626480,TRUE,2024-01-18 21:18:53,48.1033,-18.68889,,887,-135,4.016775055E8,537,1512,68,-18.68889,-18.68889,1,48.1033,48.1033,4,0,3,148,307,1779,161,115,80,90,56,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
30357662528,TRUE,2023-11-26 16:02:08,48.1033096,-18.3996296,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,924,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31401635889,TRUE,2024-01-02 22:02:40,48.1033096,-18.5012608,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31452713009,TRUE,2024-01-20 18:11:07,48.10331,-18.73796,,850,-123,4.0167750749E8,178,208,58,-18.73796,-18.73796,3,48.10331,48.10331,7,0,3,75,502,380,83,115,25,120,16,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
31594035662,TRUE,2024-01-29 00:02:08,48.1033325,-18.700634,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,860,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
30289340135,TRUE,2023-11-14 18:01:36,48.1033592,-18.3996544,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,953,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
30349813206,TRUE,2023-11-24 01:01:52,48.1033859,-18.396122,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,962,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31276555029,TRUE,2023-12-27 16:00:00,48.1033859,-18.4015236,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31452713016,TRUE,2024-01-20 18:12:35,48.10339,-18.40052,,935,-120,4.0167966254E8,159,178,58,-18.40052,-18.40052,3,48.10339,48.10339,8,0,3,78,439,342,73,115,121,148,84,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31238593513,TRUE,2023-12-25 21:28:53,48.1034,-18.39942,,926,-125,4.0167966304E8,136,195,58,-18.39942,-18.39942,3,48.1034,48.1034,6,0,3,40,306,177,104,115,98,154,111,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31401635615,TRUE,2024-01-11 17:46:40,48.10341,-18.47447,,887,-129,4.0163373346E8,657,215,48,-18.47447,-18.47447,1,48.10341,48.10341,8,0,3,85,426,1983,217,115,6,89,196,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31500582044,TRUE,2024-01-24 03:46:08,48.10341,-18.72657,,853,-127,4.0167750401E8,178,482,58,-18.72657,-18.72657,3,48.10341,48.10341,7,0,3,90,439,817,38,115,70,130,244,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
31660302166,TRUE,2024-02-10 01:42:55,48.10342,-18.72022,,858,-127,4.016775018E8,174,314,58,-18.72022,-18.72022,3,48.10342,48.10342,9,0,3,104,501,930,32,114,45,182,12,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
30626273100,TRUE,2023-11-30 16:02:08,48.1034355,-18.3994999,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,909,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31244041203,TRUE,2023-12-17 16:59:44,48.1034355,-18.4001408,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,909,FALSE,,C,OK(corrected),0,4000,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31246846602,TRUE,2023-12-17 16:59:44,48.1034355,-18.4001408,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,909,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
30346601007,TRUE,2023-11-27 01:28:55,48.10345,-18.4612,,888,-127,4.016337538E8,376,202,58,-18.4612,-18.4612,2,48.10345,48.10345,5,0,2,104,375,686,205,116,49,68,56,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Pteropus rufus,245096,TSI093,Malagasy Pteropodid Telemetry
31627864273,TRUE,2024-02-01 00:00:00,48.1034622,-18.7005062,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,840,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
31635685732,TRUE,2024-02-01 00:00:00,48.1034622,-18.7005062,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,840,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
29707250247,TRUE,2023-09-10 00:59:44,48.1034889,-18.3757954,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
29716004633,TRUE,2023-09-10 00:59:44,48.1034889,-18.3757954,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31251234246,TRUE,2023-12-20 23:00:16,48.1034889,-18.3965569,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,775,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31251487151,TRUE,2023-12-20 23:00:16,48.1034889,-18.3965569,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,775,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
30290375315,TRUE,2023-11-15 21:02:56,48.1034889,-18.3995781,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,929,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
30293394780,TRUE,2023-11-15 21:02:56,48.1034889,-18.3995781,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,929,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245093,TSI092,Malagasy Pteropodid Telemetry
31683006317,TRUE,2024-02-09 18:59:12,48.1034889,-18.7199612,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,884,FALSE,,C,OK(corrected),0,4000,,gps,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
29989113915,TRUE,2023-10-08 00:59:44,48.1035118,-18.5878143,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
31683006316,TRUE,2024-02-09 16:00:00,48.1035118,-18.71945,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,688,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
31683830086,TRUE,2024-02-09 16:00:00,48.1035118,-18.71945,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,688,FALSE,,C,OK(corrected),0,4000,,gps,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
31683830088,TRUE,2024-02-09 23:02:24,48.1035118,-18.7198601,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,868,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
31683006318,TRUE,2024-02-09 19:58:56,48.1035385,-18.7199097,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,871,FALSE,,C,OK(corrected),0,4000,,gps,Pteropus rufus,245097,ANA157,Malagasy Pteropodid Telemetry
